"Itadaki Street: Watashi no Omise ni Yotte tte ",1991,"ASCII CORPORATION
LOGIN SOFT
","NES
"
"Italia 1990 ",1990,"CODEMASTERS SOFTWARE COMPANY LIMITED
THE
","AMIGA
ATARI ST
"
"The Italian Job ",2003,"EIDOS GMBH
EIDOS INTERACTIVE INC.
EIDOS INTERACTIVE LTD.
EIDOS PTY LTD.
EIDOS SARL
","GAMECUBE
PLAYSTATION 2
XBOX
"
"The Italian Job ",2001,"CODEMASTERS SOFTWARE COMPANY LIMITED
THE
GLOBAL STAR SOFTWARE LTD.
ROCKSTAR GAMES INC.
SCI GAMES LTD.
","PLAYSTATION
WINDOWS
"
"Italian Night 1999 ",1992,"SIMULMONDO
","AMIGA
"
"Italy '90 Soccer ",1988,"SIMULMONDO
","AMIGA
COMMODORE 64
"
"It Came from the Desert ",1992,"NEC TECHNOLOGIES INC.
","TURBOGRAFX CD
"
"It Came from the Desert ",1989,"CINEMAWARE CORPORATION
MIRRORSOFT LTD.
","AMIGA
DOS
"
"Itch! ",2003,"BIGBEN INTERACTIVE GMBH
","WINDOWS
"
"The Itchy & Scratchy Game ",1994,"ACCLAIM ENTERTAINMENT INC.
","GAME GEAR
SNES
"
"Itchy & Scratchy in Miniature Golf Madness ",1994,"ACCLAIM ENTERTAINMENT INC.
","GAME BOY
"
"It's a Funny Old Game ",1996,"21ST CENTURY ENTERTAINMENT LTD.
","WINDOWS 3.X
"
"It's a Kind of Magic ",1988,"MAGIC BYTES
","COMMODORE 64
"
"It's a Knockout ",1986,"OCEAN SOFTWARE LTD.
","AMSTRAD CPC
COMMODORE 64
ZX SPECTRUM
"
"It's all about masks ",2010,"BIG FISH GAMES INC
","WINDOWS
"
"It's Magic ",1997,"PROTOVISION
","COMMODORE 64
"
"It's Mr Pants ",2004,"THQ INC.
","GAME BOY ADVANCE
"
"It's TV Showtime ",1991,"DOMARK SOFTWARE LTD.
","COMMODORE 64
ZX SPECTRUM
"
"Itsuka Dokoka de: Erotic Baka Novel Series 2 ",1995,"COCKTAIL SOFT
","PC-98
"
"Itsy the Spider ",2010,"INGENIERIA DIGITAL OVIEDO S.L.
","IPHONE
"
"It Takes Two ",2002,"ORISINAL
","BROWSER
"
"Ittle Dew ",2013,"LUDOSITY INTERACTIVE
","ANDROID
IPAD
IPHONE
LINUX
MACINTOSH
OUYA
WINDOWS
"
"The Itza Pack ",2009,"SABI GAMES
","WINDOWS
"
"Ivan Drago! ",2006,"BOMTOONS
","BROWSER
"
"Ivanhoe ",1990,"OCEAN SOFTWARE LTD.
","AMIGA
ATARI ST
"
"Ivan 'Ironman' Stewart's Super Off Road ",1989,"VIRGIN GAMES LTD.
VIRGIN MASTERTRONIC LTD.
BALLISTIC
LELAND CORPORATION
PACK-IN-VIDEO CO. LTD
TELEGAMES INC.
TRADEWEST INC.
VIRGIN GAMES INC.
","AMIGA
AMSTRAD CPC
ARCADE
ATARI ST
COMMODORE 64
DOS
GAME BOY
GAME GEAR
GENESIS
LYNX
NES
SEGA MASTER SYSTEM
SNES
ZX SPECTRUM
"
"I've Got Some Balls! ",1999,"SHATTERSTORM
","WINDOWS
"
"I've Got Your Number! ",1979,"MAGNAVOX
NORTH AMERICAN PHILIPS CONSUMER ELECTRONICS CORP.
PHILIPS DO BRASIL LTDA.
","ODYSSEY 2
"
"Ivory Tiles ",2008,"MUNKYFUN INC.
","IPHONE
"
"Ivy the Kiwi? ",2010,"PROPE LTD.
RISING STAR GAMES LTD.
XSEED GAMES
","ANDROID
IPAD
IPHONE
NINTENDO DS
WII
"
"I Wanna Be The Guy: The Movie - The Game ",2007,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"I Want My Mommy ",1983,"ZIMAG
","ATARI 2600
"
"I-War ",1995,"ATARI CORPORATION
","JAGUAR
"
"I was a Cannibal for the FBI ",1991,"AEGIS INTERNATIONAL
","AMIGA
"
"I was an Atomic Mutant! ",2003,"AKELLA
VALUSOFT INC.
","WINDOWS
"
"I Was a Vegas Showgirl ",2010,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"I Was In The War ",2008,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"I wish I were the Moon ",2008,"UNKNOWN PUBLISHER{S}
","BROWSER
"
"Iwo Jima ",1986,"PERSONAL SOFTWARE SERVICES
","COMMODORE 64
ZX SPECTRUM
"
"Izmir ",1995,"SOFT TOWN
","DOS
"
"Iznogoud ",1987,"INFOGRAMES MULTIMEDIA SA
COMPULOGICAL
S.A.
","AMSTRAD CPC
ATARI ST
COMMODORE 64
DOS
THOMSON TO
"
"Izumo ",2001,"STUDIO EGO
","WINDOWS
"
"Izumo 2 ",2004,"STUDIO EGO
","WINDOWS
"
"Izumo 3 ",2007,"STUDIO EGO
","WINDOWS
"
"Izuna 2: The Unemployed Ninja Returns ",2008,"ATLUS U.S.A. INC.
","NINTENDO DS
"
"Izuna: Legend of the Unemployed Ninja ",2007,"ATLUS U.S.A. INC.
","NINTENDO DS
"
"Izzy's Quest for the Olympic Rings ",1995,"U.S. GOLD LTD.
","GENESIS
SNES
"
"Jabato ",1989,"AVENTURAS AD
","AMIGA
AMSTRAD CPC
ATARI ST
COMMODORE 64
DOS
MSX
ZX SPECTRUM
"
"Jabbertalky ",1980,"AUTOMATED SIMULATIONS INC.
","APPLE II
DOS
TRS-80
"
"Jacaranda Jim ",1987,"UNKNOWN PUBLISHER{S}
","DOS
"
"Jackal ",1986,"KONAMI INDUSTRY CO. LTD.
KONAMI INC.
","AMSTRAD CPC
ARCADE
COMMODORE 64
DOS
NES
ZX SPECTRUM
"
"Jack and the Beanstalk ",1984,"THOR COMPUTER SOFTWARE
","AMSTRAD CPC
COMMODORE 64
ZX SPECTRUM
"
"Jackass: The Game ",2007,"RED MILE ENTERTAINMENT INC.
","PLAYSTATION 2
PSP
"
"Jack Attack ",1983,"COMMODORE BUSINESS MACHINES INC
","COMMODORE 16
PLUS/4
COMMODORE 64
"
"Jack Bros. ",1995,"ATLUS CO. LTD.
ATLUS SOFTWARE INC.
","VIRTUAL BOY
"
"Jack Bullett ",1989,"SYSTEMS EDITORIALE S.R.L.
","COMMODORE 64
"
"Jack Charlton's Match Fishing ",1985,"ALLIGATA SOFTWARE LTD.
","COMMODORE 64
ZX SPECTRUM
"
"Jacked ",2006,"D3PUBLISHER INC.
DTP ENTERTAINMENT AG
EMPIRE INTERACTIVE EUROPE LTD.
NOVIY DISK
XPLOSIV
","PLAYSTATION 2
WINDOWS
XBOX
"
"Jack Flash ",1994,"MVP SOFTWARE
NBG EDV HANDELS- UND VERLAGS GMBH
","DOS
"
"Jack Frost ",2007,"NITROME LTD.
","BROWSER
"
"Jack: Haitoku no Megami ",1995,"SILKY'S
","PC-98
"
"Jackie Chan Adventures ",2004,"SONY COMPUTER ENTERTAINMENT EUROPE LTD.
","PLAYSTATION 2
"
"Jackie Chan Adventures: Legend of the Dark Hand ",2001,"ACTIVISION PUBLISHING INC.
","GAME BOY ADVANCE
"
"Jackie Chan's Action Kung Fu ",1990,"HUDSON SOFT COMPANY LTD.
HUDSON SOFT USA INC.
","NES
TURBOGRAFX-16
"
"Jackie Chan's Stuntmaster ",2000,"MIDWAY
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
","PLAYSTATION
"
"Jack in the Dark ",1993,"INTERPLAY ENTERTAINMENT CORP.
","DOS
"
"Jack Keane ",2007,"10TACLE STUDIOS AG
FOCUS HOME INTERACTIVE SAS
FREEVERSE INC.
FX INTERACTIVE
HELL-TECH
KISS LTD
PLAY TEN INTERACTIVE
RUNESOFT GMBH
RUSSOBIT-M
STRATEGY FIRST INC.
VIRTUAL PROGRAMMING LTD.
","LINUX
MACINTOSH
WINDOWS
"
"Jack Keane 2: The Fire Within ",2012,"ASTRAGON SOFTWARE GMBH
NORDIC GAMES GMBH
","WINDOWS
"
"Jack Keane Jubil?ums-Edition ",2008,"CDV SOFTWARE ENTERTAINMENT AG
","WINDOWS
"
"Jackle & Wide ",1987,"BULLDOG SOFTWARE
","AMSTRAD CPC
COMMODORE 64
MSX
ZX SPECTRUM
"
"Jack Nicklaus 4 ",1997,"ACCOLADE INC.
MACSOFT
","MACINTOSH
WINDOWS
"
"Jack Nicklaus 5 ",1998,"ACCOLADE INC.
","WINDOWS 3.X
"
"Jack Nicklaus 6: Golden Bear Challenge ",1999,"ACTIVISION INC.
","WINDOWS
"
"Jack Nicklaus Golf & Course Design: Signature Edition ",1992,"ACCOLADE INC.
","DOS
"
"Jack Nicklaus' Greatest 18 Holes of Major Championship Golf ",1988,"ACCOLADE INC.
CROSS MEDIA SOFT
HIT SQUAD
THE
KONAMI INC.
VICTOR MUSICAL INDUSTRIES INC.
","AMIGA
AMSTRAD CPC
APPLE IIGS
ATARI ST
COMMODORE 64
DOS
MACINTOSH
MSX
NES
PC-88
SHARP X68000
TURBOGRAFX-16
TURBOGRAFX CD
"
"Jack Nicklaus' Power Challenge Golf ",1993,"ACCOLADE INC.
","GENESIS
"
"Jack Nicklaus presents the Great Courses of The U.S. Open ",1991,"ACCOLADE INC.
","AMIGA
DOS
"
"Jack Nicklaus presents The International Course Disk ",1989,"ACCOLADE INC.
CROSS MEDIA SOFT
","AMIGA
DOS
SHARP X68000
"
"Jack Nicklaus presents The Major Championship Courses of 1989 ",1989,"ACCOLADE INC.
CROSS MEDIA SOFT
","AMIGA
COMMODORE 64
DOS
MACINTOSH
SHARP X68000
"
"Jack Nicklaus presents The Major Championship Courses of 1990 ",1990,"ACCOLADE INC.
","AMIGA
DOS
MACINTOSH
"
"Jack Nicklaus presents The Major Championship Courses of 1991 ",1991,"ACCOLADE INC.
","AMIGA
DOS
"
"Jack Nicklaus' Unlimited Golf & Course Design ",1990,"ACCOLADE INC.
TRADEWEST INC.
","AMIGA
DOS
SNES
"
"Jack Orlando: A Cinematic Adventure ",1997,"DENDA MULTIMEDIA BV
TOPWARE INTERACTIVE
TOPWARE INTERACTIVE INC.
TRAVELBOX-HUNG?RIA KFT.
","DOS
WINDOWS
"
"Jack Orlando: A Cinematic Adventure Director's Cut ",2001,"AKELLA
JOWOOD PRODUCTIONS SOFTWARE AG
","WINDOWS
"
"Jackpot ",1982,"CRL GROUP PLC
","ZX SPECTRUM
"
"Jackpot! ",1980,"UNKNOWN PUBLISHER{S}
","COMMODORE PET/CBM
"
"Jack's Boulder Match ",2004,"MAGNUSSOFT DEUTSCHLAND GMBH
","WINDOWS
"
"Jack's Crazy Cong ",2005,"MAGNUSSOFT DEUTSCHLAND GMBH
RUNESOFT GMBH
","MACINTOSH
WINDOWS
"
"Jack's Crazy Special ",2007,"MAGNUSSOFT DEUTSCHLAND GMBH
","WINDOWS
"
"Jackson City ",1990,"G.LL. SOFTWARE S.A.
","AMSTRAD CPC
DOS
MSX
ZX SPECTRUM
"
"Jack's Sokoman ",2004,"MAGNUSSOFT DEUTSCHLAND GMBH
","WINDOWS
"
"Jack the Nipper ",1986,"ELITE SYSTEMS LTD.
GREMLIN GRAPHICS SOFTWARE LTD.
","AMSTRAD CPC
COMMODORE 64
IPAD
IPHONE
MSX
ZX SPECTRUM
"
"Jack the Nipper... II in Coconut Capers ",1987,"GREMLIN GRAPHICS SOFTWARE LTD.
","AMSTRAD CPC
COMMODORE 64
MSX
ZX SPECTRUM
"
"Jack the Ripper ",1987,"CRL GROUP PLC
","AMSTRAD CPC
COMMODORE 64
ZX SPECTRUM
"
"Jack the Ripper ",1995,"GAMETEK INC.
","DOS
"
"Jack the Ripper ",2004,"MC2-MICRO?DS
MICRO?DS
THE ADVENTURE COMPANY
","WINDOWS
"
"Jack the Ripper: Letters from Hell ",2009,"ANUMAN INTERACTIVE SA
GAME FACTORY INTERACTIVE LTD.
RUSSOBIT-M
","IPAD
IPHONE
MACINTOSH
WINDOWS
"
"The Jackyard ",2008,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Jacky Lucky ",1992,"WATARA
","SUPERVISION
"
"Jade Cocoon 2 ",2001,"GENKI CO. LTD.
UBI SOFT ENTERTAINMENT SOFTWARE
","PLAYSTATION 2
"
"Jade Cocoon: Story of the Tamamayu ",1998,"CRAVE ENTERTAINMENT INC.
GENKI CO. LTD.
","PLAYSTATION
PLAYSTATION 3
PSP
PS VITA
"
"Jade Empire ",2005,"MICROSOFT GAME STUDIOS
","XBOX
XBOX 360
"
"Jade Empire Limited Edition ",2005,"MICROSOFT GAME STUDIOS
","XBOX
"
"Jade Empire Special Edition ",2007,"2K GAMES INC.
AK TRONIC SOFTWARE & SERVICES GMBH
BIOWARE CORPORATION
BUKA ENTERTAINMENT
ELECTRONIC ARTS INC.
MASTERTRONIC GROUP LTD.
TRANSGAMING TECHNOLOGIES INC.
","MACINTOSH
WINDOWS
"
"Jadernyj Titbit ",2003,"BUKA ENTERTAINMENT
","WINDOWS
"
"Jadernyj Titbit 2 ",2006,"BUKA ENTERTAINMENT
","WINDOWS
"
"Jaffar ",1993,"UNKNOWN PUBLISHER{S}
","ATARI 8-BIT
"
"Jagd auf die Vogelgrippe ",2006,"TOPOS VERLAG GMBH
","WINDOWS
"
"Jagdstaffel ",1980,"DISCOVERY GAMES
","APPLE II
ATARI 8-BIT
COMMODORE PET/CBM
TRS-80
"
"Jagdverband 44: Screaming Eagles ",2000,"BLACKSTAR INTERACTIVE GMBH
","WINDOWS
"
"Jageun Manyeo ",1994,"ABLEX
","DOS
"
"Jagged Alliance ",1994,"MINDSCAPE INTERNATIONAL LTD.
SIR-TECH SOFTWARE INC.
SOFTGOLD COMPUTERSPIELE GMBH
STRATEGY FIRST INC.
","DOS
WINDOWS
"
"Jagged Alliance 2 ",1999,"BUKA ENTERTAINMENT
TALONSOFT INC.
TITAN COMPUTER GBR
TOPWARE INTERACTIVE
","LINUX
WINDOWS
"
"Jagged Alliance 2: Gold ",2009,"AKELLA
","WINDOWS
"
"Jagged Alliance 2: Gold Pack ",2002,"BUKA ENTERTAINMENT
STRATEGY FIRST INC.
TOPWARE INTERACTIVE INC.
","WINDOWS
"
"Jagged Alliance 2: Unfinished Business ",2000,"BUKA ENTERTAINMENT
INTERPLAY ENTERTAINMENT CORP.
JOWOOD PRODUCTIONS SOFTWARE AG
","WINDOWS
"
"Jagged Alliance 2: Wildfire ",2004,"AKELLA
STRATEGY FIRST INC.
TOPWARE INTERACTIVE INC.
TREND REDAKTIONS- UND VERLAGSGESELLSCHAFT MBH
","WINDOWS
"
"Jagged Alliance: Back in Action ",2012,"BITCOMPOSER GAMES GMBH
BITCOMPOSER ENTERTAINMENT AG
KALYPSO MEDIA DIGITAL LTD.
KALYPSO MEDIA GMBH
KOCH MEDIA GMBH
","WINDOWS
"
"Jagged Alliance: Back in Action - Desert Specialist Kit ",2012,"KALYPSO MEDIA DIGITAL LTD.
","WINDOWS
"
"Jagged Alliance: Back in Action - Jungle Specialist Kit ",2012,"KALYPSO MEDIA DIGITAL LTD.
","WINDOWS
"
"Jagged Alliance: Back in Action - Night Specialist Kit ",2012,"KALYPSO MEDIA DIGITAL LTD.
","WINDOWS
"
"Jagged Alliance: Back in Action - Point Blank ",2012,"KALYPSO MEDIA DIGITAL LTD.
","WINDOWS
"
"Jagged Alliance: Back in Action - Shades of Red ",2012,"KALYPSO MEDIA DIGITAL LTD.
","WINDOWS
"
"Jagged Alliance: Back in Action - Urban Specialist Kit ",2013,"KALYPSO MEDIA DIGITAL LTD.
","WINDOWS
"
"Jagged Alliance Compilation ",2011,"STRATEGY FIRST INC.
","WINDOWS
"
"Jagged Alliance: Crossfire ",2012,"BITCOMPOSER ENTERTAINMENT AG
KALYPSO MEDIA DIGITAL LTD.
","WINDOWS
"
"Jagged Alliance: Deadly Games ",1996,"VIRGIN INTERACTIVE ENTERTAINMENT [EUROPE] LTD.
SIR-TECH SOFTWARE INC.
STRATEGY FIRST INC.
","DOS
WINDOWS
"
"Jagged Alliance World ",2005,"AKELLA
","WINDOWS
"
"Jagged Farm: Birth of a Hero ",2008,"GAME FACTORY INTERACTIVE LTD.
","WINDOWS
"
"Jaguar Bomber ",1992,"WATARA
","SUPERVISION
"
"Jaguar Mishin Sashi Senyou Soft: Mario Family ",2001,"JAGUAR
","GAME BOY COLOR
"
"Jaguar XJ220 ",1992,"CORE DESIGN LTD.
JVC MUSICAL INDUSTRIES EUROPE LIMITED
VICTOR MUSICAL INDUSTRIES INC.
","AMIGA
SEGA CD
"
"Jagur 5 ",1987,"HUDSON SOFT COMPANY LTD.
","MSX
"
"Jahangir Khan World Championship Squash ",1990,"KRISALIS SOFTWARE LTD.
","ACORN 32-BIT
AMIGA
AMSTRAD CPC
ATARI ST
COMMODORE 64
DOS
ZX SPECTRUM
"
"Jai Alai ",1991,"OPERA SOFT S.A.
","AMSTRAD CPC
AMSTRAD PCW
COMMODORE 64
DOS
MSX
ZX SPECTRUM
"
"Jail Break ",1986,"KONAMI INDUSTRY CO. LTD.
KONAMI UK LTD.
","AMSTRAD CPC
ARCADE
COMMODORE 64
ZX SPECTRUM
"
"JailBreaker ",1999,"NEC INTERCHANNEL LTD.
","PLAYSTATION
"
"Jail Trail ",2005,"APPABOVE GAMES LLC
","BREW
"
"Jail War ",1990,"MAD GAMES
","COMMODORE 64
"
"Jajamaru no Daiboken ",1986,"JALECO LTD.
","NES
"
"Jak 3 ",2004,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
SONY COMPUTER ENTERTAINMENT INCORPORATED
","PLAYSTATION 2
"
"Jak and Daxter Collection ",2012,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
","PLAYSTATION 3
PS VITA
"
"Jak and Daxter: The Lost Frontier ",2009,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
","PLAYSTATION 2
PSP
"
"Jak and Daxter: The Precursor Legacy ",2001,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
SONY COMPUTER ENTERTAINMENT INCORPORATED
","PLAYSTATION 2
"
"Jake Hunter: Detective Chronicles ",2008,"AKSYS GAMES LOCALIZATION INC.
","NINTENDO DS
"
"Jake Hunter Detective Story: Memories of the Past ",2009,"AKSYS GAMES LOCALIZATION INC.
","NINTENDO DS
"
"Jakers! Let's Explore ",2008,"GRAFFITI ENTERTAINMENT
LLC
NORDIC SOFTSALES AB
","WINDOWS
"
"Jaki Crush ",1992,"NEC HOME ELECTRONICS LTD.
","SNES
"
"Jak II ",2003,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
","PLAYSTATION 2
"
"Jak rozpetalem II Wojne Swiatowa: Nieznane przygody Franka Dolasa ",2003,"CENEGA POLAND SP. Z O.O.
KALYPSO MEDIA GMBH
","WINDOWS
"
"Jaktar: Der Elfenstein ",1995,"APC&TCP
","AMIGA
"
"Jak X: Combat Racing ",2005,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
","PLAYSTATION 2
"
"Jaleco Collection Vol. 1 ",2003,"PACIFIC CENTURY CYBERWORKS JAPAN K.K.
","PLAYSTATION
"
"Jaleco Rally: Big Run - The Supreme 4WD Challenge ",1991,"JALECO LTD.
","SNES
"
"Jambo! Safari: Animal Rescue ",2009,"SEGA OF AMERICA INC.
","NINTENDO DS
"
"Jambo! Safari: Animal Rescue ",2009,"SEGA OF AMERICA INC.
","WII
"
"JAMDAT Sudoku ",2005,"JAMDAT MOBILE INC.
","BREW
J2ME
"
"JAMDAT Word Craft ",2004,"JAMDAT MOBILE INC.
","WINDOWS
"
"James Bond 007 ",1998,"NINTENDO OF AMERICA INC.
","GAME BOY
"
"James Bond 007 ",1983,"PARKER BROTHERS
TSUKUDA ORIGINAL
","ATARI 2600
ATARI 5200
ATARI 8-BIT
COLECOVISION
COMMODORE 64
SG-1000
"
"James Bond 007: A View to a Kill ",1985,"MINDSCAPE INC.
","APPLE II
DOS
MACINTOSH
"
"James Bond 007: Goldfinger ",1986,"MINDSCAPE INC.
","APPLE II
MACINTOSH
PC BOOTER
"
"James Bond 007 in The Living Daylights: The Computer Game ",1987,"ANG SOFTWARE
DOMARK LTD.
ZEPPELIN GAMES LIMITED
","AMSTRAD CPC
AMSTRAD PCW
ATARI 8-BIT
COMMODORE 64
MSX
ZX SPECTRUM
"
"James Bond 007: The Duel ",1993,"DOMARK SOFTWARE INC.
DOMARK SOFTWARE LTD.
TENGEN LTD.
","GAME GEAR
GENESIS
SEGA MASTER SYSTEM
"
"James Bond Jr. ",1992,"THQ INC.
","SNES
"
"James Bond Jr. ",1992,"THQ INC.
","NES
"
"James Bond: The Stealth Affair ",1990,"DELPHINE SOFTWARE INTERNATIONAL
INTERPLAY PRODUCTIONS INC.
U.S. GOLD LTD.
","AMIGA
ATARI ST
DOS
"
"James Bond: Top Agent ",2008,"SONY PICTURES MOBILE
","J2ME
"
"James \"Buster\" Douglas Knockout Boxing ",1990,"SEGA ENTERPRISES LTD.
SEGA OF AMERICA INC.
","SEGA MASTER SYSTEM
"
"James Cameron's Avatar: The Game ",2009,"UBISOFT ENTERTAINMENT SA
UBISOFT INC.
","PSP
WII
"
"James Cameron's Avatar: The Game ",2009,"AK TRONIC SOFTWARE & SERVICES GMBH
UBISOFT ENTERTAINMENT SA
UBISOFT INC.
","PLAYSTATION 3
WINDOWS
XBOX 360
"
"James Cameron's Avatar: The Game ",2009,"UBISOFT INC.
","NINTENDO DS
"
"James Cameron's Avatar: The Game Collector Edition ",2009,"UBISOFT ENTERTAINMENT SA
","PLAYSTATION 3
WINDOWS
XBOX 360
"
"James Cameron's Dark Angel ",2002,"SIERRA ENTERTAINMENT INC.
","PLAYSTATION 2
XBOX
"
"James Clavell's Shogun ",1986,"VIRGIN GAMES LTD.
MASTERTRONIC INC.
VIRGIN GAMES INC.
","AMSTRAD CPC
COMMODORE 64
DOS
"
"James Clavell's Shogun ",1988,"INFOCOM INC.
","AMIGA
APPLE II
DOS
MACINTOSH
"
"James Herbert's The Rats ",1985,"HODDER AND STOUGHTON SOFTWARE
","COMMODORE 64
ZX SPECTRUM
"
"James Noir's Hollywood Crimes ",2011,"UBISOFT ENTERTAINMENT SA
UBISOFT INC.
","IPAD
IPHONE
NINTENDO 3DS
"
"James Patterson: Women's Murder Club - Games of Passion ",2009,"THQ BENELUX
","NINTENDO DS
"
"James Pond 2: Codename: RoboCod ",1991,"AMERICAN SOFTWORKS CORPORATION
OCEAN SOFTWARE LTD.
ECLIPSE PRODUCTIONS
ELECTRONIC ARTS INC.
ELECTRONIC ARTS VICTOR
MILLENNIUM INTERACTIVE LTD.
PLAY IT LTD.
U.S. GOLD LTD.
VALCON GAMES LLC
VICTOR ENTERTAINMENT INC.
","ACORN 32-BIT
AMIGA
AMIGA CD32
ATARI ST
COMMODORE 64
DOS
GAME BOY
GAME BOY ADVANCE
GAME GEAR
GENESIS
NINTENDO DS
PLAYSTATION
PLAYSTATION 2
SEGA MASTER SYSTEM
SNES
"
"James Pond 3: Operation Starfish ",1993,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS LTD.
MILLENNIUM INTERACTIVE LTD.
U.S. GOLD LTD.
","AMIGA
AMIGA CD32
GAME GEAR
GENESIS
SNES
"
"James Pond: Underwater Agent ",1990,"ELECTRONIC ARTS INC.
MILLENNIUM INTERACTIVE LTD.
KRISALIS SOFTWARE LTD.
","ACORN 32-BIT
AMIGA
ATARI ST
GENESIS
"
"Jamestown: Deluxe Pack ",2011,"FINAL FORM GAMES
LLC
","MACINTOSH
WINDOWS
"
"Jamestown: Gunpowder, Treason and Plot ",2011,"FINAL FORM GAMES
LLC
","MACINTOSH
WINDOWS
"
"Jamestown: Legend of the Lost Colony ",2011,"FINAL FORM GAMES
LLC
","LINUX
MACINTOSH
WINDOWS
"
"Jammed ",2002,"ATARIAGE
","ATARI 2600
"
"Jammit ",1994,"GTE ENTERTAINMENT
VIRGIN INTERACTIVE ENTERTAINMENT INC.
","3DO
DOS
GENESIS
SNES
"
"Jam Sessions ",2007,"UBISOFT ENTERTAINMENT SA
UBISOFT INC.
","NINTENDO DS
"
"Jam with the Band ",2008,"NINTENDO CO. LTD.
NINTENDO OF EUROPE GMBH
","NINTENDO DS
"
"Jam XM ",2006,"ENKORD LTD.
","WINDOWS
"
"Jane Angel: Templar Mystery ",2009,"BIG FISH GAMES INC
INTENIUM GMBH
","MACINTOSH
WINDOWS
"
"Jane Croft: The Baker Street Murder ",2010,"BIG FISH GAMES INC
","MACINTOSH
WINDOWS
"
"Jane's Combat Simulations: 688(I)",1997,"ELECTRONIC ARTS INC.
STRATEGY FIRST INC.
","WINDOWS
"
"Jane's Combat Simulations: Advanced Tactical Fighters ",1996,"ELECTRONIC ARTS INC.
","DOS
"
"Jane's Combat Simulations: Advanced Tactical Fighters - Gold Edition ",1997,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: Advanced Tactical Fighters - Nato Fighters ",1996,"ELECTRONIC ARTS INC.
","DOS
"
"Jane's Combat Simulations: AH-64D Longbow ",1996,"ELECTRONIC ARTS INC.
","DOS
"
"Jane's Combat Simulations: AH-64D Longbow: Flash Point Korea ",1996,"ELECTRONIC ARTS INC.
","DOS
"
"Jane's Combat Simulations: AH-64D Longbow Limited Edition ",1996,"ELECTRONIC ARTS INC.
","DOS
"
"Jane's Combat Simulations: Air Superiority Collection ",2000,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: Attack Pack ",1998,"ELECTRONIC ARTS INC.
","DOS
WINDOWS
"
"Jane's Combat Simulations: Attack Squadron ",2002,"GLOBAL SOFTWARE PUBLISHING LIMITED
XICAT INTERACTIVE INC.
","WINDOWS
"
"Jane's Combat Simulations: F-15 ",1998,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: F/A-18 Simulator ",2000,"1C COMPANY
ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: Fighters Anthology ",1997,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: Fleet Command ",1998,"ELECTRONIC ARTS INC.
STRATEGY FIRST INC.
","WINDOWS
"
"Jane's Combat Simulations: Israeli Air Force ",1998,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: Longbow 2 ",1997,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: Longbow Anthology ",1998,"ELECTRONIC ARTS INC.
","DOS
WINDOWS
"
"Jane's Combat Simulations: Longbow Gold ",1997,"ELECTRONIC ARTS INC.
","DOS
WINDOWS
"
"Jane's Combat Simulations: Naval Warfare Collection ",2000,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: USAF ",1999,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: U.S. Navy Fighters '97 ",1996,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Combat Simulations: WWII Fighters ",1998,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Jane's Hotel ",2007,"BEATSHAPERS LIMITED
G5 ENTERTAINMENT AB
REALORE STUDIOS
","ANDROID
IPHONE
MACINTOSH
PLAYSTATION 3
PSP
WINDOWS
"
"Jan Friend ",1984,"TAITO CORPORATION
","MSX
"
"Jang-gi ",1991,"UNKNOWN PUBLISHER{S}
","DOS
"
"Janggun-ui Adeul ",1992,"DAOU INFOSYS CORP.
","SEGA MASTER SYSTEM
"
"Jang Pung 3 ",1994,"SIECO
","SEGA MASTER SYSTEM
"
"Janitor Joe ",1984,"UNKNOWN PUBLISHER{S}
","DOS
"
